coord_x;coord_y
1914109.16178;4223725.98696
1913753.99148;4225187.64239
1913482.16379;4225170.63439
1914529.69249;4221436.82011
1913428.49507;4225524.99116
1914780.30067;4224289.57661
1912577.83302;4223725.14447
1913153.31016;4222087.39836
1913453.24486;4224274.31123
1914815.60964;4220896.70857
1913339.05012;4223000.8589
1914079.67084;4223477.37061
1913005.1842;4223038.03302
1911933.10125;4226229.63716
1914410.0311;4223662.00221
1914050.41046;4221758.52783
1914069.72506;4221657.84508
1914819.00161;4222076.04463
1915027.70663;4222660.01043
1915003.43088;4222409.04266
1914289.24422;4224112.98418
1915329.33399;4224702.88373
1913758.36554;4223280.29514
1912665.89449;4223124.50118
1915378.07687;4222941.03473
1912613.7845;4223234.35725
1915075.86603;4225162.37329
1914408.85138;4221304.31194
1915140.80631;4222614.01761
1912803.23917;4225004.01793
1912520.35349;4221822.87866
1915256.56558;4225187.25617
1913740.62151;4225185.2812
1915621.19373;4224249.24269
1914610.07479;4222058.37419
1914460.13298;4221449.2722
1913147.76488;4223575.71561
1912462.53872;4221681.68905
1914804.63899;4221930.40952
1915334.23226;4221393.87584
1915356.70361;4224831.70251
1914340.27767;4222106.24838
1914017.64786;4221338.59071
1913954.1182;4223177.41678
1915425.45;4222994.2041
1914962.94346;4223283.18862
1914954.92631;4225238.02228
1914272.20587;4224094.58409
1914496.98805;4225177.7944
1915555.63281;4223208.50178
1915553.27438;4225146.26174
1912880.06636;4222695.9302
1914854.90097;4222346.69503
1912580.98219;4223221.54898
1912498.63964;4221712.98404
1913028.69723;4222112.81555
1915735.48251;4225366.9649
1915254.6482;4225177.80763
1914383.59546;4224131.67834
1915248.98334;4222906.7118
1913007.77821;4223039.02816
1915569.43179;4222600.95737
1914471.69643;4222516.54606
1914868.76566;4222339.43261
1912980.16465;4225694.42684
1914841.16682;4222276.71598
1912957.82562;4222435.46575
1912468.66098;4222625.15689
1914388.59088;4221526.11031
1915103.21021;4222833.83559
1915362.27262;4225356.33322
1915618.4318;4223088.30792
1912810.68424;4221815.12443
1914198.06923;4223779.32643
1915528.49044;4222863.13135
1914889.1747;4222194.7241
1912701.49048;4221917.34164
1912853.02913;4224991.32792
1914670.92406;4223125.81142
1914547.94933;4224771.07995
1913997.70899;4221696.27189
1912645.53334;4222724.35384
1912579.60267;4223015.22861
1913698.9013;4223146.89832
1912400.93159;4222145.58857
1914746.31251;4221644.147
1915457.7569;4224672.16475
1914403.09225;4221477.16758
1912501.15817;4221933.54094
1912578.36151;4222327.4987
1914190.87783;4221313.59984
1912152.01636;4226287.50761
1914664.87924;4224081.69252
1913590.21544;4223276.89298
1913990.10885;4221696.12905
1915551.46521;4224195.78381
1912883.51066;4223570.2348
1912988.74003;4223012.5543
1913431.17917;4223320.09482
1912722.45639;4222772.00827
1915647.09205;4222767.88523
1914621.12041;4221456.53062
1915352.55106;4224656.36726
1914505.55403;4224054.96028
1915391.64599;4222948.20095
1913277.06267;4223055.29294
1914128.41232;4221886.70933
1912924.41897;4225143.5021
1912936.84358;4225091.80573
1915650.42722;4225008.45422
1915607.53895;4222480.08433
1914802.58635;4224008.45691
1914773.94147;4225215.40929
1912798.87962;4224999.0813
1914229.94404;4221450.63231
1913652.35225;4225142.58094
1914893.8698;4225899.81377
1914967.43925;4221584.37996
1913298.56172;4224917.06582
1914385.91727;4223523.90016
1912401.95235;4221726.38098
1915150.655;4222231.17461
1912654.78809;4223104.84694
1914876.54704;4222337.08437
1914879.60343;4221996.91072
1913131.7982;4221898.4679
1914241.3012;4221893.74276
1912743.75003;4222717.66717
1912829.51939;4221799.49746
1913608.02655;4224978.22451
1914772.97907;4224284.77455
1914967.38773;4225460.09148
1914102.99509;4222883.56408
1912978.132;4225238.07899
1912495.59729;4224124.22508
1914364.70083;4221912.48991
1915352.35676;4225203.84662
1915358.96127;4225176.67758
1914908.65894;4225160.55968
1914429.51286;4223623.85108
1913202.31608;4225547.3591
1914808.12128;4222584.04949
1915293.12448;4222582.58303
1915208.50731;4224751.78713
1915352.98069;4224677.61982
1914052.60002;4222870.54968
1912991.66284;4222316.46994
1915000.36806;4222295.22922
1914711.16661;4221619.83599
1913706.67909;4225262.17638
1913852.3333;4223433.19928
1913160.77642;4225612.12425
1915685.58922;4224556.7324
1915244.50712;4223071.24707
1913652.85397;4221552.94174
1912586.60915;4221948.37746
1912416.75042;4224085.63256
1914505.65059;4223298.85543
1915478.34938;4224515.92087
1914095.41269;4222620.40111
1915403.27972;4223015.24481
1915221.62692;4222535.92858
1912944.20061;4223067.2622
1915675.38981;4225244.67573
1915429.21063;4223288.69545
1912552.21486;4222507.27345
1914658.77856;4222903.31862
1912767.23728;4223758.66345
1914104.54071;4221930.27006
1915206.03343;4222624.37499
1914494.9999;4224092.81529
1913671.93041;4225174.75572
1912127.60044;4226356.46131
1914883.2808;4222192.90861
1915479.7803;4223275.57493
1912910.30658;4225114.34267
1913732.53742;4223500.65544
1913495.26706;4224669.84641
1915059.443;4222174.69741
1914940.60499;4223647.92035
1914733.74237;4223333.70883
1913789.70795;4223502.10138
1914388.73414;4224164.8549
1914841.74008;4222342.36544
1914816.30461;4220886.73441
1914388.51953;4224095.44848
1912929.77452;4224922.1178
1915774.66451;4222895.0904
1914923.6695;4225650.71859
1914029.4617;4222857.58671
1913961.82429;4223174.09064
1915418.99741;4222179.24741
1914298.06505;4221434.58185
1913351.57467;4223165.66818
1915037.6826;4225455.51494
1915535.42149;4222869.98453
1913705.0766;4223196.92525
1914909.4655;4221438.83889
1914501.80228;4225229.59327
1915581.44005;4222735.50221
1914985.04671;4225156.89941
1914007.18006;4224596.72568
1912834.2663;4225009.23694
1915202.71252;4222441.86113
1913556.84866;4225211.17902
1913119.94604;4222170.88012
1913752.27003;4223673.87039
1913470.59621;4225415.49352
1915239.90405;4222650.57951
1914356.00562;4221926.02281
1915153.36624;4222316.0299
1913117.87493;4222780.41264
1914680.95588;4224010.46382
1914974.67769;4225279.46785
1913442.9302;4224894.13283
1912526.43362;4222468.86361
1915377.83413;4223114.36418
1915570.8146;4222593.36681
1915705.07083;4223669.50944
1914958.00507;4222466.06782
1914213.19261;4222204.38805
1915578.00341;4222711.39972
1915186.45338;4225730.84531
1914668.05703;4225328.98085
1913836.91729;4223304.34375
1915337.63643;4225118.44452
1914908.58368;4222533.35269
1914228.30125;4221568.64188
1914519.10833;4222030.12868
1915618.82243;4223036.95924
1914958.75199;4224752.02325
1912661.29933;4223051.93392
1913761.22217;4223621.765
1914807.72905;4222276.76086
1914758.30822;4222727.69997
1913358.93928;4223204.14642
1914337.63423;4221946.15773
1915701.50714;4222794.50335
1915007.6155;4225210.07643
1915226.62176;4222601.07283
1915190.44233;4223089.79135
1913318.52793;4224863.71191
1913195.7484;4223281.00975
1913673.69338;4221598.42908
1915130.73452;4224673.92368
1915405.38692;4224648.16951
1913173.57981;4225181.93467
1915300.33809;4222056.51868
1912440.51033;4221975.37261
1912695.80472;4221756.787
1915612.25963;4222534.27635
1915070.58449;4223983.22844
1915664.1559;4224573.22155
1913447.05362;4224399.43415
1913389.09703;4225545.83096
1913381.13941;4225339.84416
1914458.74817;4221671.12711
1913067.43328;4221764.1772
1912595.21088;4221891.01926
1912904.77129;4221428.64978
1915677.05702;4225148.08746
1914520.80352;4225164.57073
1914851.53909;4222454.17944
1912953.56243;4225823.93971
1914210.55308;4222248.04509
1912973.45772;4222816.30028
1913709.57651;4225219.31763
1915548.56039;4222911.09087
1915693.32928;4224566.19314
1914925.45077;4222795.95111
1912495.47071;4221939.10312
1913418.5357;4223312.18397
1914474.17665;4223949.69387
1915573.54295;4223646.36165
1914732.34638;4222285.49405
1915779.32412;4224472.97385
1915295.34166;4225387.18682
1912592.56514;4222735.30554
1914711.6719;4221612.56298
1914160.82755;4224977.9891
1915680.87685;4223103.09991
1915349.96853;4222411.57568
1913993.85437;4221712.5668
1914727.25321;4225224.52916
1914424.65511;4224182.90378
1914369.79616;4223842.00721
1915646.10347;4225145.95766
1914163.59806;4224964.66783
1912618.98024;4223218.89683
1913986.93491;4223246.13159
1915403.34978;4224732.55863
1915073.65235;4221520.89262
1913013.94313;4222117.80667
1914654.30105;4222069.90844
1915487.19793;4224591.88679
1912210.11208;4226247.11997
1915045.33915;4222020.77028
1914221.05749;4221926.47962
1914724.89358;4221742.07952
1914069.93526;4221799.39756
1914690.0429;4225772.31109
1915326.68278;4222045.01989
1914832.75695;4224321.96771
1914465.18768;4224096.12903
1914462.60399;4223942.84299
1915263.43448;4222175.61302
1914963.31294;4222184.53992
1913292.48281;4222980.6134
1915233.75568;4222168.62685
1912479.60042;4222371.45535
1915332.36231;4221452.41458
1915316.8428;4221757.01827
1914786.40238;4222126.17519
1913451.3114;4225554.17213
1914209.24171;4222119.05513
1912803.43048;4224905.10064
1914613.64077;4222115.91407
1912548.81016;4222144.13828
1915156.42102;4221479.58511
1914431.4294;4223998.02133
1912510.90107;4222625.67898
1912681.7667;4221685.14578
1915996.5543;4223623.04238
1915484.78839;4222253.01085
1912608.21036;4223261.25967
1913532.30951;4224065.27663
1913011.69728;4222799.59653
1914948.72846;4223656.6393
1912207.36727;4226264.1201
1915171.52519;4222427.05718
1914895.22779;4222304.32005
1913302.25918;4224551.16965
1915746.15658;4224521.49433
1914502.032;4224151.89665
1914711.58226;4224247.59357
1914824.57379;4222266.18425
1912656.62621;4221825.88217
1913825.88196;4223283.62707
1914560.667;4224250.8455
1915375.66076;4224180.21738
1915444.27468;4222188.08746
1914330.31141;4222083.8997
1914932.62578;4225313.28206
1915608.39483;4222487.53708
1915341.24923;4222097.80867
1914286.41297;4224099.99923
1914397.73513;4221321.79363
1914514.52601;4221758.50826
1915223.27218;4222585.90068
1914767.94089;4222405.72189
1914299.75716;4221581.56355
1914369.72423;4224043.7257
1915546.80524;4223321.69704
1914380.21669;4222279.55099
1915574.80285;4222631.80359
1915771.33311;4222866.75958
1914007.17273;4221889.55565
1914047.18229;4224258.47301
1915756.30245;4223585.27198
1913477.50737;4225175.01889
1913644.30906;4222477.93354
1912466.50749;4222354.51037
1914371.22422;4222202.96703
1913169.46135;4222305.13287
1914074.99717;4222891.09325
1914059.32457;4222895.32783
1913273.7117;4222679.97219
1913040.39991;4222223.56249
1915488.8756;4222957.17234
1915311.21488;4221419.13712
1914921.53694;4224414.00208
1914973.39961;4221407.60762
1913651.01538;4221547.37917
1912592.52779;4222730.3392
1914525.8918;4221598.33221
1912657.33949;4221703.60217
1914370.95998;4224251.80953
1915654.97805;4223187.59916
1915293.41496;4224723.08783
1914480.5047;4222034.39892
1913201.42173;4225829.03871
1914318.22149;4223393.07732
1915344.24157;4225383.24191
1914038.76881;4222104.29016
1914597.75834;4221602.50746
1915131.87179;4222431.66672
1914012.21681;4222436.50972
1912583.34936;4224721.9989
1913343.63903;4224684.74393
1913434.93347;4224407.643
1915580.33788;4223512.45744
1914621.90933;4222006.90105
1915438.91339;4223333.72553
1912888.98207;4225448.90137
1912197.71615;4226274.03684
1914674.57303;4222137.96212
1913458.14409;4225660.92708
1914923.28462;4222251.1715
1915536.87799;4225202.35262
1914427.89136;4224658.27458
1915453.50905;4223337.25644
1912922.18479;4221425.40914
1913185.1047;4225218.69867
1914249.01369;4224963.46281
1912609.68985;4223224.06981
1915531.15385;4223245.10626
1912661.37715;4221990.16641
1914157.29335;4221316.18309
1913114.5924;4225308.64337
1912469.82258;4222375.90509
1915102.3823;4222848.73915
1914199.36739;4222287.28087
1914649.41091;4221602.23117
1913747.77712;4223074.00897
1914272.57678;4223102.87607
1914852.35363;4222800.26195
1914891.21007;4222206.11755
1913129.40067;4221428.24117
1914387.24701;4224024.17321
1912573.0956;4222253.4965
1914244.76781;4221826.56002
1914212.99895;4222056.22078
1914243.7239;4224037.29833
1914270.51775;4221620.88779
1912597.96728;4223047.93079
1914497.95395;4224157.40667
1915085.68828;4225057.73358
1912930.64452;4225150.86641
1915674.70252;4222909.06501
1914394.05822;4223548.11621
1912883.22641;4222680.39757
1914125.70259;4222999.97556
1913551.20217;4223284.71902
1913117.44168;4223036.02368
1916194.8392;4223265.80104
1915506.61989;4222940.11617
1913555.60001;4223092.2263
1914447.85547;4224669.01625
1915399.3088;4225340.01409
1914469.7702;4221449.8417
1912877.33769;4223757.50188
1914840.4814;4224466.41529
1915010.99729;4221634.59686
1914208.08342;4222144.14309
1913208.70101;4224633.4347
1913367.55727;4225395.18076
1913834.17604;4224619.7728
1914147.47937;4224314.37248
1915190.67618;4222445.95666
1915018.52441;4222490.14625
1914642.45231;4224016.90952
1915012.06499;4222086.34222
1913767.13543;4222809.662
1914367.97078;4224606.58704
1913545.45605;4223694.53724
1913820.55846;4225169.39602
1915759.25899;4222786.13528
1913053.08485;4225693.70352
1914413.58595;4224095.00708
1913187.52183;4223606.71108
1913204.04804;4223630.35631
1915386.21248;4224595.99764
1914978.47768;4222685.00969
1915330.20575;4225435.04735
1914916.88722;4222939.41675
1914948.92997;4222771.32221
1914010.77472;4221786.51281
1913142.45578;4223594.23044
1912816.20741;4221766.83517
1913692.75881;4224722.76759
1913503.11892;4225159.85008
1915303.05318;4225369.1262
1913442.98032;4223895.38694
1914451.08504;4221810.69154
1913901.24483;4224635.4177
1912125.56578;4226352.91248
1912767.79918;4221677.58306
1915692.00313;4224600.25402
1915682.52836;4222663.35952
1913873.99679;4223662.35639
1915365.71269;4225729.77154
1914181.82738;4221769.58948
1913913.34189;4223319.69136
1912968.18421;4222244.98345
1914715.09067;4222118.11216
1914626.84675;4224971.72249
1914368.98768;4221711.3686
1914236.95902;4221991.69969
1913827.56407;4222439.5071
1914366.68893;4223469.2409
1915424.41809;4224657.11678
1912419.70439;4223661.31837
1913166.86707;4222787.54877
1914382.71604;4221438.75493
1912973.59536;4222413.60373
1912416.98471;4224066.05119
1913901.81341;4221639.54815
1915223.70444;4225329.21646
1912704.92469;4224161.30142
1913165.88603;4222250.23883
1912826.0841;4222302.71295
1915749.83257;4225361.70518
1913895.57869;4221671.94151
1914237.41004;4221819.67378
1912942.39231;4223005.4243
1914896.43632;4222253.61305
1915096.32259;4222505.3098
1914114.97761;4223109.55491
1914970.45817;4222832.26665
1915349.96676;4224943.20075
1915032.98538;4222635.44547
1914467.82817;4222180.4802
1915448.70655;4224684.60532
1912711.28212;4223166.17506
1914881.81695;4222169.57191
1915044.69218;4224768.4614
1913871.40301;4224600.06618
1914178.64665;4224966.3425
1915510.78421;4222934.6813
1912600.07499;4222509.1542
1913412.308;4225342.87041
1914597.11964;4221582.11089
1914003.16068;4221785.85014
1914767.99705;4222411.26319
1914215.36463;4224937.44982
1913960.37164;4221358.24829
1914948.65616;4225344.74833
1912078.91054;4226335.73616
1915391.02158;4222132.48679
1915271.93338;4223052.71201
1912116.29151;4226396.68134
1914565.51548;4224183.79675
1912518.09208;4221504.48242
1913874.26893;4223193.45439
1913668.31353;4223195.89282
1915317.64377;4221532.2266
1913105.02133;4221985.1518
1915175.77431;4222219.38809
1915196.52677;4222829.62366
1915013.65897;4225310.35236
1913407.84446;4225071.51491
1912691.24129;4221747.08139
1914784.17065;4222179.13616
1913388.04479;4225570.78491
1913722.80176;4221539.02623
1914449.30242;4222240.3469
1914846.99468;4222553.71838
1915112.81986;4222567.77289
1912724.06477;4221466.05508
1912439.99781;4223638.32126
1915551.76993;4222585.77178
1913464.83722;4225218.80102
1915835.99877;4224589.48767
1914901.39528;4223282.25137
1915564.42473;4223531.00462
1914951.69621;4222549.95497
1914356.93786;4222100.10361
1915165.62329;4222310.51738
1914250.69418;4224131.73649
1914202.98577;4222199.59719
1915136.47711;4224667.84622
1914267.32759;4224010.43294
1913445.97886;4225468.61236
1915546.65232;4225171.03056
1914038.06538;4221788.24741
1914888.56211;4222373.89
1914366.21089;4223470.82432
1914153.97501;4224979.9244
1914119.81577;4223001.62963
1914552.19152;4223286.82693
1914967.07869;4222630.39044
1914115.13129;4222782.76931
1913967.90567;4221676.71712
1914418.4838;4221388.33994
1914297.99298;4222189.21413
1914641.69115;4222249.89248
1912692.99861;4223111.94471
1913716.48938;4224628.66668
1915098.91657;4222167.84145
1912706.42073;4222761.67805
1914641.88134;4223611.44898
1913685.1935;4222559.01709
1913198.12172;4222272.6769
1912923.642;4222703.79455
1913675.62924;4223517.35248
1914992.74382;4222831.12622
1914963.33898;4223283.79658
1913780.94439;4221904.93813
1915509.47287;4223305.76789
1914975.25619;4225223.99413
1914336.88412;4222560.68672
1914854.30115;4224708.69338
1914484.4195;4221970.83645
1913661.54811;4223719.01545
1913351.47122;4222368.52595
1914830.8271;4220510.44216
1915017.23709;4224878.82993
1915528.15937;4222858.29605
1914849.44287;4224439.83132
1913198.9559;4222312.61221
1914826.72594;4221441.85652
1915510.41804;4225088.13786
1914933.53384;4222666.829
1913373.65861;4223618.1149
1913721.92455;4225214.35337
1914061.43449;4221759.24485
1915121.90841;4222841.55433
1915696.86631;4223715.62487
1914655.39942;4225185.49185
1915454.73594;4223047.41789
1915644.7529;4222529.95907
1912796.57254;4221803.36387
1914687.79223;4222101.03155
1915294.29781;4225401.85068
1914547.23249;4224009.43517
1915242.12024;4223144.95676
1915059.53101;4223976.51739
1914729.65556;4221666.57193
1914330.41793;4222264.51805
1914802.87727;4224277.66896
1915590.95172;4222303.13747
1913453.02232;4225669.51258
1913816.19794;4221511.04591
1913799.97945;4225177.27782
1913764.31972;4223589.30039
1914426.99917;4221743.55332
1913088.12759;4221730.36876
1912818.01939;4224890.62943
1913924.43523;4221673.28437
1914516.84695;4221635.99213
1913362.06036;4224973.86565
1912649.90401;4222068.40811
1912513.81123;4223667.9626
1915764.37887;4224586.78661
1914558.19223;4224996.46627
1912475.32552;4221962.01215
1913155.10973;4224576.90045
1914858.66741;4222596.5991
1916018.32342;4223378.19741
1914122.13063;4224690.61053
1915378.89679;4223298.55154
1914369.43125;4224039.06544
1914477.99495;4224061.92466
1913742.96636;4222868.0132
1915658.33412;4223010.35476
1914366.15291;4222056.88519
1915050.12208;4222237.90153
1914927.73062;4224749.96666
1914162.84089;4222600.05933
1914207.3147;4222160.26609
1914453.74999;4224218.65195
1914241.81316;4224119.60565
1912967.22258;4225225.19655
1913751.22964;4223634.29271
1913049.77789;4221540.54089
1914733.8184;4222263.16544
1914521.96356;4221598.7677
1913056.19423;4221710.5453
1915579.23655;4223076.4308
1915017.08406;4225275.02476
1915411.00106;4223591.82819
1915434.3232;4224235.72168
1913539.81435;4223027.55806
1915497.74149;4222960.73698
1914946.5837;4222590.78988
1914140.99405;4221793.75287
1912693.80455;4221776.80885
1912771.90805;4221457.03415
1912578.4064;4221331.06548
1914216.63567;4222234.38786
1914803.77643;4225419.14108
1915318.41743;4224796.29575
1914893.63528;4221884.80548
1913751.2086;4223110.17911
1915361.85609;4225239.43439
1915231.17628;4223862.61696
1912989.4409;4222377.87886
1913695.92768;4224892.34066
1913527.07171;4225274.90443
1913825.1709;4223408.6513
1916205.34881;4222834.60229
1915118.82932;4225719.39666
1915420.36818;4224659.00334
1915008.71942;4222934.34423
1912797.77129;4221308.55868
1914457.49487;4221322.86421
1913951.74085;4221618.34853
1915231.31154;4225358.70214
1913558.32826;4225179.36163
1914411.87718;4223823.83992
1912367.94931;4222212.02342
1914623.51715;4222442.13491
1914443.88728;4224640.31441
1913671.77472;4224744.79509
1912406.45263;4222151.04788
1912656.18166;4222065.5402
1913515.15856;4223980.89109
1914225.05114;4222002.96099
1914729.7366;4225384.02748
1914676.46308;4225399.41186
1915043.27767;4224672.42195
1914435.43868;4221813.04792
1913182.41508;4222230.30471
1915544.31952;4222461.80046
1913429.06442;4225580.24633
1913158.49684;4222337.73274
1914137.15873;4224884.86393
1913577.50455;4223640.75035
1913009.3185;4224783.8777
1912967.6795;4224824.50613
1912101.43376;4226309.66412
1913870.28805;4222772.90143
1912629.54054;4223189.41626
1912223.39343;4226201.34358
1914888.37413;4221437.15255
1915551.02168;4223241.18426
1915739.35382;4223050.02148
1915566.11843;4223203.56628
1912748.94497;4221753.03865
1914695.31058;4222883.97615
1915063.58978;4222570.93158
1915107.75416;4225027.29588
1913940.65087;4221649.02508
1915306.50014;4225382.4869
1914774.84628;4224912.5209
1913046.2859;4222339.06359
1914012.69032;4222433.53073
1914871.1337;4221801.20075
1914034.22874;4223172.19501
1914609.14367;4223999.88186
1912929.94737;4225816.06643
1912962.34582;4225003.4533
1912520.54112;4222482.5694
1913208.64217;4225647.55977
1913394.70439;4225360.43272
1914132.95638;4222855.58716
1913084.49148;4221710.87823
1913462.00233;4225617.53322
1915256.94629;4224870.95824
1914768.12668;4222406.38351
1912629.38523;4221668.40348
1915844.41039;4224590.59691
1914977.58282;4222680.35594
1913923.40634;4221722.63674
1914036.65279;4224348.15784
1915823.49926;4223111.42399
1915079.39354;4221516.68227
1915625.27363;4223110.12417
1914373.09717;4221826.72314
1915231.45037;4224855.0817
1915685.12258;4222669.68932
1914445.75019;4224257.85687
1912500.03499;4221832.05052
1913277.29901;4223583.93347
1914647.23576;4223524.03863
1914940.6862;4224524.53379
1913551.72847;4223727.68729
1914728.24394;4222146.71014
1915214.61008;4224855.19763
1915748.99357;4222783.51071
1915240.86912;4223144.78618
1914152.64704;4224986.95756
1914093.30883;4221629.97024
1914807.84974;4224016.08714
1913638.46266;4221687.54134
1912606.97422;4224803.39598
1913833.74528;4223156.36427
1913207.54397;4225366.62747
1913180.66938;4222221.27183
1914220.20763;4221409.84826
1915366.45811;4222287.34642
1915048.00179;4224651.08414
1913044.39817;4221688.50225
1914400.68162;4221439.78975
1915527.85896;4223305.23127
1913298.20799;4224549.6103
1913705.47292;4224784.79238
1914239.36879;4221871.30374
1916035.37745;4223353.861
1913577.74023;4222998.06133
1913558.77726;4222990.16604
1914335.39789;4221963.10569
1915677.07368;4224603.85049
1915095.47757;4222468.69419
1912504.17166;4221961.97514
1915022.31102;4223026.75214
1912059.13175;4226350.40464
1915676.26191;4224571.57077
1914650.67216;4224019.69341
1915488.37191;4224492.3114
1912454.89894;4223633.40872
1912427.24779;4222530.57098
1913436.63403;4224623.07363
1914358.429;4224139.69662
1915144.64053;4225724.01213
1912448.16065;4221962.24649
1913382.42368;4225336.4449
1914771.90854;4225410.07168
1913586.51103;4223127.66565
1914365.16141;4222063.45493
1912469.62331;4224037.78158
1914260.65925;4221620.79293
1914347.768;4222545.02062
1915607.37738;4222320.00417
1913014.23712;4225240.33017
1913020.08714;4222132.26747
1914820.9476;4223858.74082
1914450.66422;4223091.49869
1912684.77162;4223125.76904
1913308.73547;4224889.8125
1915046.85613;4225633.83772
1912593.6233;4221215.22353
1914477.34522;4224642.62162
1914475.15827;4221566.96204
1915341.43024;4225162.61489
1914425.94025;4224043.90006
1915646.59986;4225275.60625
1916102.02078;4223175.36368
1914279.0577;4222102.38203
1912500.89798;4222307.65765
1915701.67284;4222913.07392
1915258.32542;4224610.92504
1915100.64049;4222865.77035
1915427.33955;4224575.56093
1916082.98624;4223179.16284
1914212.05806;4222221.19273
1914171.12078;4222588.27949
1912808.51595;4224214.99203
1914140.97112;4221623.07261
1913734.81763;4223218.85013
1913622.88112;4223120.31297
1913849.89079;4222419.07411
1915727.66047;4224523.55308
1912480.27079;4222358.98762
1914493.75743;4225221.06037
1915192.54906;4223130.65094
1914030.46126;4222868.86216
1914482.59178;4224313.46422
1914935.44913;4222877.58071
1915362.86219;4224168.18603
1912070.53531;4226348.36998
1913939.50187;4221630.51573
1916075.20667;4223369.74595
1914956.77259;4225438.00931
1913689.19567;4225185.45586
1913552.01873;4225221.74409
1914750.0708;4222425.95225
1915146.77461;4224029.65309
1914133.97249;4222188.06966
1912446.2089;4222161.241
1915700.6745;4224015.95377
1914551.51116;4221829.12551
1915008.97459;4225221.09512
1915499.54545;4223087.44947
1913283.82234;4223597.65485
1914693.784;4225785.20805
1914195.46921;4222435.40283
1915758.35479;4222830.82211
1915084.29411;4225054.09349
1916067.87777;4223211.09315
1913429.88241;4225659.00183
1914853.65436;4223936.05715
1912428.56404;4222546.58029
1914733.18419;4222270.57939
1915062.01719;4221057.38909
1912735.21691;4221473.17041
1912570.08845;4222711.21726
1913169.14041;4224861.14867
1915418.2946;4223120.43542
1914542.04223;4223287.45013
1914669.48464;4221292.52518
1915402.5324;4224651.51057
1914781.4005;4225214.24724
1913347.95157;4222357.74061
1915256.87007;4222841.37676
1914822.59567;4222128.54285
1912790.82117;4221867.57811
1912580.60133;4223142.84673
1915279.91973;4225254.47531
1914564.73791;4224992.78276
1913570.66089;4223059.79961
1914279.60245;4221465.68744
1914132.75133;4221592.36775
1914683.08063;4225388.41193
1915301.18557;4225043.78802
1914209.16274;4222259.81825
1915499.17709;4222918.06858
1913663.50475;4224591.22094
1912570.41625;4222380.38461
1915322.88888;4222925.95542
1915393.19296;4224693.87628
1914730.89736;4222633.17753
1913552.20296;4223074.13575
1914305.41092;4222181.21224
1913190.84507;4225072.71245
1915049.10851;4221440.63495
1914444.74999;4224626.45253
1914894.19886;4222170.20903
1914614.88405;4221739.42277
1913584.01404;4224985.18226
1914700.18595;4224006.54771
1914388.86343;4221520.99982
1913339.54302;4223497.41001
1912397.02586;4222459.34226
1914988.57614;4222812.86658
1913388.00285;4224743.35448
1914447.99037;4222528.117
1914338.18703;4221949.99915
